timestamp	month	day_type	value_kWh																																	
2000-08-01 23:15:00	8	WT	29,182																																	
2000-08-01 23:30:00	8	WT	27,818																																	
2000-08-01 23:45:00	8	WT	26,488																																	
2000-09-01 00:00:00	9	SA	23,55																																	
2000-09-01 00:15:00	9	SA	22,282																																	
2000-09-01 00:30:00	9	SA	21,458																																	
2000-09-01 00:45:00	9	SA	20,445																																	
2000-09-01 01:00:00	9	SA	19,743																																	
2000-09-01 01:15:00	9	SA	19,006																																	
2000-09-01 01:30:00	9	SA	18,287																																	
2000-09-01 01:45:00	9	SA	17,779																																	
2000-09-01 02:00:00	9	SA	17,488																																	
2000-09-01 02:15:00	9	SA	17,218																																	
2000-09-01 02:30:00	9	SA	17,079																																	
2000-09-01 02:45:00	9	SA	16,988																																	
2000-09-01 03:00:00	9	SA	16,926																																	
2000-09-01 03:15:00	9	SA	16,803																																	
2000-09-01 03:30:00	9	SA	16,599																																	
2000-09-01 03:45:00	9	SA	16,518																																	
2000-09-01 04:00:00	9	SA	16,613																																	
2000-09-01 04:15:00	9	SA	16,58																																	
2000-09-01 04:30:00	9	SA	16,604																																	
2000-09-01 04:45:00	9	SA	16,935																																	
2000-09-01 05:00:00	9	SA	17,269																																	
2000-09-01 05:15:00	9	SA	17,28																																	
2000-09-01 05:30:00	9	SA	17,767																																	
2000-09-01 05:45:00	9	SA	18,457																																	
2000-09-01 06:00:00	9	SA	19,974																																	
2000-09-01 06:15:00	9	SA	20,837																																	
2000-09-01 06:30:00	9	SA	21,813																																	
2000-09-01 06:45:00	9	SA	22,881																																	
2000-09-01 07:00:00	9	SA	24,623																																	
2000-09-01 07:15:00	9	SA	26,342																																	
2000-09-01 07:30:00	9	SA	28,325																																	
2000-09-01 07:45:00	9	SA	30,006																																	
2000-09-01 08:00:00	9	SA	31,611																																	
2000-09-01 08:15:00	9	SA	32,972																																	
2000-09-01 08:30:00	9	SA	33,975																																	
2000-09-01 08:45:00	9	SA	34,798																																	
2000-09-01 09:00:00	9	SA	35,701																																	
2000-09-01 09:15:00	9	SA	36,325																																	
2000-09-01 09:30:00	9	SA	36,991																																	
2000-09-01 09:45:00	9	SA	37,391																																	
2000-09-01 10:00:00	9	SA	37,767																																	
2000-09-01 10:15:00	9	SA	38,139																																	
2000-09-01 10:30:00	9	SA	38,548																																	
2000-09-01 10:45:00	9	SA	39,06																																	
2000-09-01 11:00:00	9	SA	40,048																																	
2000-09-01 11:15:00	9	SA	40,977																																	
2000-09-01 11:30:00	9	SA	41,586																																	
2000-09-01 11:45:00	9	SA	41,735																																	
2000-09-01 12:00:00	9	SA	41,236																																	
2000-09-01 12:15:00	9	SA	40,829																																	
2000-09-01 12:30:00	9	SA	39,981																																	
2000-09-01 12:45:00	9	SA	39,208																																	
2000-09-01 13:00:00	9	SA	38,667																																	
2000-09-01 13:15:00	9	SA	38,04																																	
2000-09-01 13:30:00	9	SA	37,482																																	
2000-09-01 13:45:00	9	SA	37,114																																	
2000-09-01 14:00:00	9	SA	36,672																																	
2000-09-01 14:15:00	9	SA	36,421																																	
2000-09-01 14:30:00	9	SA	36,273																																	
2000-09-01 14:45:00	9	SA	36,096																																	
2000-09-01 15:00:00	9	SA	35,973																																	
2000-09-01 15:15:00	9	SA	35,831																																	
2000-09-01 15:30:00	9	SA	35,521																																	
2000-09-01 15:45:00	9	SA	35,37																																	
2000-09-01 16:00:00	9	SA	35,327																																	
2000-09-01 16:15:00	9	SA	35,634																																	
2000-09-01 16:30:00	9	SA	35,951																																	
2000-09-01 16:45:00	9	SA	36,416																																	
2000-09-01 17:00:00	9	SA	37,021																																	
2000-09-01 17:15:00	9	SA	37,881																																	
2000-09-01 17:30:00	9	SA	38,817																																	
2000-09-01 17:45:00	9	SA	39,742																																	
2000-09-01 18:00:00	9	SA	40,658																																	
2000-09-01 18:15:00	9	SA	41,489																																	
2000-09-01 18:30:00	9	SA	42,131																																	
2000-09-01 18:45:00	9	SA	42,599																																	
2000-09-01 19:00:00	9	SA	42,992																																	
2000-09-01 19:15:00	9	SA	43,747																																	
2000-09-01 19:30:00	9	SA	44,454																																	
2000-09-01 19:45:00	9	SA	44,596																																	
2000-09-01 20:00:00	9	SA	44,743																																	
2000-09-01 20:15:00	9	SA	43,83																																	
2000-09-01 20:30:00	9	SA	42,682																																	
2000-09-01 20:45:00	9	SA	41,567																																	
2000-09-01 21:00:00	9	SA	40,235																																	
2000-09-01 21:15:00	9	SA	38,845																																	
2000-09-01 21:30:00	9	SA	37,489																																	
2000-09-01 21:45:00	9	SA	36,704																																	
2000-09-01 22:00:00	9	SA	35,453																																	
2000-09-01 22:15:00	9	SA	33,89																																	
2000-09-01 22:30:00	9	SA	32,825																																	
2000-09-01 22:45:00	9	SA	31,468																																	
2000-09-01 23:00:00	9	SA	30,014																																	
2000-09-01 23:15:00	9	SA	28,719																																	
2000-09-01 23:30:00	9	SA	27,484																																	
2000-09-01 23:45:00	9	SA	26,145																																	
2000-09-01 00:00:00	9	FT	25,014																																	
2000-09-01 00:15:00	9	FT	23,683																																	
2000-09-01 00:30:00	9	FT	22,735																																	
2000-09-01 00:45:00	9	FT	21,814																																	
2000-09-01 01:00:00	9	FT	21,023																																	
2000-09-01 01:15:00	9	FT	20,187																																	
2000-09-01 01:30:00	9	FT	19,563																																	
2000-09-01 01:45:00	9	FT	19,015																																	
2000-09-01 02:00:00	9	FT	18,669																																	
2000-09-01 02:15:00	9	FT	18,329																																	
2000-09-01 02:30:00	9	FT	18,11																																	
2000-09-01 02:45:00	9	FT	17,838																																	
2000-09-01 03:00:00	9	FT	17,737																																	
2000-09-01 03:15:00	9	FT	17,499																																	
2000-09-01 03:30:00	9	FT	17,221																																	
2000-09-01 03:45:00	9	FT	17,094																																	
2000-09-01 04:00:00	9	FT	17,043																																	
2000-09-01 04:15:00	9	FT	16,947																																	
2000-09-01 04:30:00	9	FT	17,041																																	
2000-09-01 04:45:00	9	FT	17,281																																	
2000-09-01 05:00:00	9	FT	17,61																																	
2000-09-01 05:15:00	9	FT	17,564																																	
2000-09-01 05:30:00	9	FT	17,985																																	
2000-09-01 05:45:00	9	FT	18,461																																	
2000-09-01 06:00:00	9	FT	19,485																																	
2000-09-01 06:15:00	9	FT	20,049																																	
2000-09-01 06:30:00	9	FT	20,72																																	
2000-09-01 06:45:00	9	FT	21,54																																	
2000-09-01 07:00:00	9	FT	23,02																																	
2000-09-01 07:15:00	9	FT	24,603																																	
2000-09-01 07:30:00	9	FT	26,618																																	
2000-09-01 07:45:00	9	FT	28,631																																	
2000-09-01 08:00:00	9	FT	30,83																																	
2000-09-01 08:15:00	9	FT	32,893																																	
2000-09-01 08:30:00	9	FT	34,589																																	
2000-09-01 08:45:00	9	FT	36,08																																	
